#! daedalus 0.1.0
#! core_hash 76a843e583e9bff1
#! implementacao c
#! conteudo psi_trajetorias
#! semente_base 20260828
#! n 50
#! n_amostras 5
#! n_traj 1000
#! layout f64 re[n_amostras*n] depois im[n_amostras*n], por trajetoria
#! spec {"format_version":2,"core_hash":"76a843e583e9bff1","seed":20260828,"graph":{"generator":"microtubule","params":{"n_par":10,"n_perp":5,"seam_shift":2,"longitudinal_closed":false,"j_par":1,"j_perp":1,"n_modules":2,"ws_p":0,"conn_mode":"rewire","p_in":0,"p_out":0,"n":64,"dim":6,"rows":8,"cols":8}},"hamiltonian":{"kind":"adjacency","gamma":1,"normalization":"spectral","lanczos_steps":30},"initial":{"site":0},"time":{"t1":4,"nt":80},"observables":{"target":25,"population":false,"module_concurrence":true,"full_concurrence":false,"pop_stride":1},"realizations":1,"trajectories":{"n_traj":1000,"gamma_deph":0.40000000000000002,"rho_stride":20,"output_mode":"accumulate_rho"}}
#! conteudo rho_medio
#! dt 0.050000000000000003
#! scale 4.9923269076154204
#! gamma_deph 0.40000000000000002
s,t,i,j,re,im
2,2,26,37,2.1390152151317093e-16,3.7027871241953884e-13
2,2,26,38,4.9743355760696728e-14,-6.0693206405451856e-16
2,2,26,39,3.2048924218400633e-15,-5.0007994529276297e-15
2,2,26,40,-2.1302698811019389e-13,-6.621939563673714e-15
2,2,26,41,-3.024824173297891e-16,9.0693772287636198e-14
2,2,26,42,1.8479510745413325e-14,-4.441841551996327e-18
2,2,26,43,-2.5057292597791498e-17,-2.4850029284566881e-15
2,2,26,44,-2.5049902823618936e-16,-1.1691066908652549e-16
2,2,26,45,-3.8405542255266732e-16,9.4336144457010882e-15
2,2,26,46,4.0263555352033157e-15,1.9456513131801428e-17
2,2,26,47,1.2845943757104806e-19,-8.213803152899186e-16
2,2,26,48,-1.105417300360815e-16,9.2169795169626499e-19
2,2,26,49,-3.9076420125243103e-18,1.1160927951262815e-17
2,2,27,0,-2.0150817353566712e-09,-2.7422020375086707e-06
2,2,27,1,-1.1240051489409094e-06,8.4647398805945916e-10
2,2,27,2,-7.749029654712061e-11,2.264855457781445e-07
2,2,27,3,3.0235766485480876e-08,-3.0879305320100689e-09
2,2,27,4,3.0440803507060234e-08,-3.0429687272648911e-09
2,2,27,5,-1.1229299236593028e-06,8.4266658604963867e-10
2,2,27,6,3.4675028422179887e-10,4.6511061833410884e-07
2,2,27,7,9.3485167394762686e-08,-2.9755509138437738e-12
2,2,27,8,-7.4850370418382266e-10,-1.2434293067126668e-08
2,2,27,9,-1.2435920106906874e-09,-6.0963025716313894e-09
2,2,27,10,-7.5552072503645053e-11,2.2307005377406938e-07
2,2,27,11,9.3184492802382724e-08,-5.3268513876177288e-11
2,2,27,12,-3.517609810092105e-12,-1.8773965390506394e-08
2,2,27,13,-2.5015828447147328e-09,1.005044013686698e-10
2,2,27,14,-7.3052880349820377e-10,2.5018740092732421e-10
2,2,27,15,2.9445082165261302e-08,7.6955911979191862e-11
2,2,27,16,-2.6488350907641361e-12,-1.2357515976775103e-08
2,2,27,17,-2.4969799555899006e-09,5.3486213726207453e-13
2,2,27,18,9.6282326678728955e-12,3.3358047454640687e-10
2,2,27,19,3.3404178393789932e-11,6.4787092687381265e-11
2,2,27,20,1.7763069460259064e-11,-2.9161063037026919e-09
2,2,27,21,-1.2282712294271837e-09,-4.0718056422628414e-13
2,2,27,22,3.6400304197597266e-14,2.4883834234875856e-10
2,2,27,23,3.3318281866380318e-11,-7.2561589506751115e-13
2,2,27,24,4.6164546132169402e-12,-3.3407471680613019e-12
2,2,27,25,-2.3130097792465183e-10,-2.4946520761804724e-12
2,2,27,26,-1.0433427747471667e-13,9.7754268737524076e-11
2,2,27,27,1.9847576642505559e-11,0
2,2,27,28,-4.5295322307738416e-14,-2.6621817367764359e-12
2,2,27,29,-2.6721351758772045e-13,-2.7637047051908051e-13
2,2,27,30,-2.5574103776203791e-13,1.5307994269988423e-11
2,2,27,31,6.4902422937150592e-12,1.2937212094257555e-14
2,2,27,32,2.8459780247204507e-16,-1.320108995919123e-12
2,2,27,33,-1.7730703800806811e-13,2.4173383759966925e-15
2,2,27,34,-1.4302969358209518e-14,1.7811738120001749e-14
2,2,27,35,8.6942113771846716e-13,2.07460601176272e-14
2,2,27,36,1.1495816859150991e-15,-3.6969111802257907e-13
2,2,27,37,-7.5305234815150329e-14,-3.7284025800359935e-17
2,2,27,38,1.1266912651599532e-16,1.0125011853629084e-14
2,2,27,39,1.0177834284711514e-15,6.5302690168212464e-16
2,2,27,40,1.3951415273992226e-15,-4.3252379467618846e-14
2,2,27,41,-1.8439286215702447e-14,-8.142766476602637e-17
2,2,27,42,-3.1378411285541894e-18,3.7605923561233279e-15
2,2,27,43,5.0603834520419777e-16,-4.5588928142580006e-18
2,2,27,44,2.3851598805793134e-17,-5.1009497104575077e-17
2,2,27,45,-1.9172118147902315e-15,-8.0308661729942185e-17
2,2,27,46,-4.8459621152268466e-18,8.1918623935005414e-16
2,2,27,47,1.672372207157789e-16,2.0616533400865585e-19
2,2,27,48,-1.6354458360405146e-19,-2.2518966575838527e-17
2,2,27,49,-2.2736687703215726e-18,-7.9823925509905458e-19
2,2,28,0,3.6493425496354302e-07,5.9132275507527487e-09
2,2,28,1,2.4104438743208316e-09,-1.5001481802752112e-07
2,2,28,2,-3.0295369107298484e-08,-5.1913763720864527e-10
2,2,28,3,3.446607731845069e-10,4.0580880560094645e-09
2,2,28,4,3.38952022801212e-10,4.0692200664291864e-09
2,2,28,5,2.4276670364549758e-09,-1.4943842863466454e-07
2,2,28,6,-6.1805572667202519e-08,-9.8965847412145251e-10
2,2,28,7,-2.084093238535445e-10,1.2458638405787195e-08
2,2,28,8,1.6638097162513557e-09,-7.2248834619049597e-11
2,2,28,9,8.1763157887092411e-10,-1.5271393623994794e-10
2,2,28,10,-2.9721414507820682e-08,-5.1631699045706978e-10
2,2,28,11,-2.0169240485974997e-10,1.2402407394208379e-08
2,2,28,12,2.5051960534583838e-09,4.1709761754830183e-11
2,2,28,13,-7.8196582396642668e-12,-3.3492843497022037e-10
2,2,28,14,-3.1872631911781494e-11,-9.8345495435720275e-11
2,2,28,15,-7.730255833339871e-11,3.9290440379277018e-09
2,2,28,16,1.6488798444746281e-09,2.7540515723672765e-11
2,2,28,17,5.5763202064487779e-12,-3.3388028253414276e-10
2,2,28,18,-4.4717128957916384e-11,5.3433570398837841e-13
2,2,28,19,-8.7580174532425319e-12,4.3343684816906199e-12
2,2,28,20,3.896827770354881e-10,9.0317416860470147e-12
2,2,28,21,2.8432512247264673e-12,-1.6425103042066367e-10
2,2,28,22,-3.3332056543488605e-11,-5.609243154616736e-13
2,2,28,23,2.1477348353866321e-14,4.4713963650929548e-12
2,2,28,24,4.3810544797112764e-13,6.2690153740993795e-13
2,2,28,25,8.6331318862872743e-13,-3.0949414781820798e-11
2,2,28,26,-1.3094375842718404e-11,-2.3684688044870313e-13
2,2,28,27,-4.5295322307738416e-14,2.6621817367764359e-12
2,2,28,28,3.5758642993209247e-13,0
2,2,28,29,3.7716731674247611e-14,-3.5278574501563696e-14
2,2,28,30,-2.0505717641070645e-12,-6.9385853022552009e-14
2,2,28,31,-1.6574509522775473e-14,8.7048133578925206e-13
2,2,28,32,1.7724514587008999e-13,3.058542573160012e-15
2,2,28,33,8.1171064463402663e-17,-2.3832053793285422e-14
2,2,28,34,-2.3622539938838247e-15,-1.962479650311376e-15
2,2,28,35,-4.7809161485409973e-15,1.1656842842860712e-13
2,2,28,36,4.9630696079376831e-14,1.0012774053010309e-15
2,2,28,37,1.7760752244649996e-16,-1.0118483780893908e-14
2,2,28,38,-1.3616210059596489e-15,-8.0723059828196725e-18
2,2,28,39,-9.0122787022154596e-17,1.3541507800783102e-16
2,2,28,40,5.8032681820214715e-15,2.8684759031003575e-16
2,2,28,41,5.3243768177464196e-17,-2.4772535020678746e-15
2,2,28,42,-5.0558743459847016e-16,-9.0519694866133689e-18
2,2,28,43,-5.4864251054274251e-19,6.8080068490564715e-17
2,2,28,44,6.8094446128370291e-18,3.3251004354541318e-18
2,2,28,45,1.5206770998572761e-17,-2.5737824135746689e-16
2,2,28,46,-1.1011682622366141e-16,-2.5328427275997615e-18
2,2,28,47,-4.1188216827566575e-19,2.2494131246932692e-17
2,2,28,48,3.0305835042045156e-18,2.9740865427360593e-20
2,2,28,49,1.1262804612534237e-19,-3.0421352962688747e-19
2,2,29,0,3.8017287672172019e-08,3.6387845099763185e-08
2,2,29,1,1.4976378053027412e-08,-1.5481055694486025e-08
2,2,29,2,-3.1123305006630534e-09,-3.0320157773755497e-09
2,2,29,3,-3.6266278080842863e-10,4.5740615683894214e-10
2,2,29,4,-3.6437406736799219e-10,4.6549117166459521e-10
2,2,29,5,1.4905489432688759e-08,-1.562737333587609e-08
2,2,29,6,-6.3552592705784847e-09,-6.1517670952620249e-09
2,2,29,7,-1.2433757510842969e-09,1.2775344661503052e-09
2,2,29,8,1.8075772381531165e-10,1.5580325462775341e-10
2,2,29,9,1.0179694100462562e-10,6.4442336328397492e-11
2,2,29,10,-3.1072005791727593e-09,-2.9705978868902885e-09
2,2,29,11,-1.2364721411534796e-09,1.2797837583551879e-09
2,2,29,12,2.5796418144709951e-10,2.5029889185519646e-10
2,2,29,13,3.2109280373126321e-11,-3.5852998811673351e-11
2,2,29,14,6.3379237584005509e-12,-1.3568219620868999e-11
2,2,29,15,-3.9406924711257809e-10,4.0973083486287665e-10
2,2,29,16,1.7073245854348749e-10,1.6479202004175712e-10
2,2,29,17,3.341708928944015e-11,-3.4517691585188478e-11
2,2,29,18,-4.7520377743866956e-12,-4.3466489667021806e-12
2,2,29,19,-1.3554101186910834e-12,-4.0703808272016839e-13
2,2,29,20,4.0473496696871043e-11,3.9269736438423742e-11
2,2,29,21,1.6454396810001477e-11,-1.7041561823869983e-11
2,2,29,22,-3.4551586364878209e-12,-3.3413593829157023e-12
2,2,29,23,-4.3849588581851307e-13,4.7308334713408863e-13
2,2,29,24,-1.5653065261925605e-14,1.0961904882732735e-13
2,2,29,25,3.1374122468519078e-12,-3.1975166973613625e-12
2,2,29,26,-1.3595554493794396e-12,-1.3145888761774057e-12
2,2,29,27,-2.6721351758772045e-13,2.7637047051908051e-13
2,2,29,28,3.7716731674247611e-14,3.5278574501563696e-14
2,2,29,29,7.475354243763632e-15,0
2,2,29,30,-2.1048986617745728e-13,-2.0934213143788247e-13
2,2,29,31,-8.7565444438995779e-14,9.0362129928656632e-14
2,2,29,32,1.8413263664175337e-14,1.780978294470523e-14
2,2,29,33,2.3612824273598643e-15,-2.5077627450391345e-15
2,2,29,34,-5.5621397428634613e-17,-4.409765167341873e-16
2,2,29,35,-1.19978421261686e-14,1.1875072526802806e-14
2,2,29,36,5.1479305336628673e-15,5.002294174440978e-15
2,2,29,37,1.0176570786521027e-15,-1.0513785532073806e-15
2,2,29,38,-1.4300683094355691e-16,-1.353379879368504e-16
2,2,29,39,-2.291312187065e-17,5.3993826424023025e-18
2,2,29,40,5.8603347561660134e-16,6.0284422971944229e-16
2,2,29,41,2.5017482772201612e-16,-2.5664682169673121e-16
2,2,29,42,-5.2528761719140438e-17,-5.0891821022170381e-17
2,2,29,43,-6.7846976588854212e-18,7.1377961416760408e-18
2,2,29,44,3.9075914497292042e-19,1.0246645359850777e-18
2,2,29,45,2.701325431002484e-17,-2.5733271212904769e-17
2,2,29,46,-1.1391438081865813e-17,-1.1143279874149897e-17
2,2,29,47,-2.266048625706603e-18,2.3363985899161148e-18
2,2,29,48,3.1725955635742935e-19,3.0267469256559964e-19
2,2,29,49,4.1983495014501334e-20,-2.1007842921238536e-20
2,2,30,0,-2.1492692093757484e-06,3.6400446460568089e-08
2,2,30,1,1.5028167081673187e-08,8.6875885465569189e-07
2,2,30,2,1.7396399359038491e-07,-2.8476515041086101e-09
2,2,30,3,-2.8008953701930197e-09,-2.3124396384246312e-08
2,2,30,4,-2.7181061726922222e-09,-2.3813581358309902e-08
2,2,30,5,1.4913458948308951e-08,8.8468286599159688e-07
2,2,30,6,3.5641973679677584e-07,-6.1658056855664656e-09
2,2,30,7,-1.1940025450831272e-09,-7.1303433285674735e-08
2,2,30,8,-9.4838373003929937e-09,7.4224827010676528e-10
2,2,30,9,-4.7455856883087113e-09,1.0292751075388158e-09
2,2,30,10,1.7544936168025948e-07,-2.7818363169839214e-09
2,2,30,11,-1.225689179079812e-09,-7.1608703118305486e-08
2,2,30,12,-1.4368910219274417e-08,2.4250131463795334e-10
2,2,30,13,1.1018022617190755e-10,1.9144984266266009e-09
2,2,30,14,2.0122044320664102e-10,5.6574289588016342e-10
2,2,30,15,-3.1684269863018606e-10,-2.3085946429994494e-08
2,2,30,16,-9.5295103579522185e-09,1.5981825817547307e-10
2,2,30,17,3.2414469475470727e-11,1.9187078372156801e-09
2,2,30,18,2.5613955135916602e-10,-1.1755615261658093e-11
2,2,30,19,4.9906052743836745e-11,-2.6504653053274774e-11
2,2,30,20,-2.2789820427128223e-09,2.3679593357342477e-11
2,2,30,21,1.5428765216205257e-11,9.4912384242719966e-10
2,2,30,22,1.9169406216988699e-10,-3.2269217689188444e-12
2,2,30,23,-9.9112179107218447e-13,-2.5636879340874971e-11
2,2,30,24,-2.6303920243015324e-12,-3.5364483323839511e-12
2,2,30,25,1.0491293616160533e-12,1.8025036295157199e-10
2,2,30,26,7.5591840840789398e-11,-1.1762533426232696e-12
2,2,30,27,-2.5574103776203791e-13,-1.5307994269988423e-11
2,2,30,28,-2.0505717641070645e-12,6.9385853022552009e-14
2,2,30,29,-2.1048986617745728e-13,2.0934213143788247e-13
2,2,30,30,1.1900809376602627e-11,0
2,2,30,31,-7.365426371416252e-14,-5.0182643001603613e-12
2,2,30,32,-1.018519631625627e-12,1.6820559849085322e-14
2,2,30,33,4.1588142077925978e-15,1.3662471421919875e-13
2,2,30,34,1.3904440495148277e-14,1.0826961771068961e-14
2,2,30,35,4.7731164439768502e-15,-6.7459075950599614e-13
2,2,30,36,-2.8569980065552435e-13,3.8858396375677329e-15
2,2,30,37,9.4461164680757032e-16,5.8094421915107075e-14
2,2,30,38,7.8019860748021571e-15,-2.1795081552525396e-16
2,2,30,39,4.911221882957648e-16,-7.9239065409891301e-16
2,2,30,40,-3.3507668645171435e-14,-5.1621467903770793e-16
2,2,30,41,1.7559022203153692e-16,1.4240703441482766e-14
2,2,30,42,2.9001797839952643e-15,-4.6240226662701707e-17
2,2,30,43,-1.0068498681445616e-17,-3.8987277350687263e-16
2,2,30,44,-3.9593217215999141e-17,-1.7742366682526578e-17
2,2,30,45,-3.7066290131742316e-17,1.4834576826029644e-15
2,2,30,46,6.3224338026327047e-16,-6.8666904563158619e-18
2,2,30,47,-2.0068692623823599e-18,-1.2892317484394495e-16
2,2,30,48,-1.7345475079443916e-17,4.1784883178414385e-19
2,2,30,49,-5.8599400410449938e-19,1.7610518095480713e-18
2,2,31,0,-2.4135635972177296e-09,-8.9812893859292451e-07
2,2,31,1,-3.6637346402383793e-07,1.0008617569948094e-09
2,2,31,2,1.2109572248917683e-10,7.3706078338978248e-08
2,2,31,3,9.835782887673212e-09,-1.0325461275350366e-09
2,2,31,4,9.98750419709883e-09,-1.0101519714331725e-09
2,2,31,5,-3.6852916153667172e-07,9.9410497258273366e-10
2,2,31,6,4.10103270432807e-10,1.5121619910556389e-07
2,2,31,7,3.0367091544150895e-08,-6.0961648724491022e-11
2,2,31,8,-2.5346384215533558e-10,-4.0431084842757855e-09
2,2,31,9,-4.0889607968941613e-10,-1.9989952290511211e-09
2,2,31,10,1.1871814500056216e-10,7.3231835096158609e-08
2,2,31,11,3.0354705921429252e-08,-7.7095791590721099e-11
2,2,31,12,-1.323757638232207e-11,-6.1110725678967905e-09
2,2,31,13,-8.1492492824072534e-10,3.4562933543928207e-11
2,2,31,14,-2.3938082554854556e-10,8.2065014615460011e-11
2,2,31,15,9.664265731677047e-09,6.1082014023742638e-12
2,2,31,16,-8.8283798813258471e-12,-4.0339909569962303e-09
2,2,31,17,-8.1455093669430461e-10,1.7905013867755734e-12
2,2,31,18,3.3716914299905109e-12,1.0885965357518633e-10
2,2,31,19,1.0950110671911156e-11,2.121438003869387e-11
2,2,31,20,3.9122460028653384e-12,-9.5672056093895649e-10
2,2,31,21,-4.015385123893441e-10,6.6236394417759197e-13
2,2,31,22,1.7358747401146283e-13,8.1297422428301421e-11
2,2,31,23,1.0886247087520186e-11,-2.5942086703350558e-13
2,2,31,24,1.5105353302910279e-12,-1.094893799548549e-12
2,2,31,25,-7.5853826490062301e-11,-6.6502765695973147e-13
2,2,31,26,2.9435171838756557e-14,3.1983481984645029e-11
2,2,31,27,6.4902422937150592e-12,-1.2937212094257555e-14
2,2,31,28,-1.6574509522775473e-14,-8.7048133578925206e-13
2,2,31,29,-8.7565444438995779e-14,-9.0362129928656632e-14
2,2,31,30,-7.365426371416252e-14,5.0182643001603613e-12
2,2,31,31,2.1243561441893117e-12,0
2,2,31,32,-7.6942556757031065e-16,-4.3189680014968564e-13
2,2,31,33,-5.8001191540401703e-14,9.0765435788646362e-16
2,2,31,34,-4.6728742319458987e-15,5.8361818473139623e-15
2,2,31,35,2.849218051518734e-13,6.2186082801081495e-15
2,2,31,36,1.3452425201304402e-16,-1.2102588360210878e-13
2,2,31,37,-2.4643735639356996e-14,3.7092474621008794e-17
2,2,31,38,4.3527405911015271e-17,3.3129294700483628e-15
2,2,31,39,3.3344592895782587e-16,2.1317694952480296e-16
2,2,31,40,4.2817190511397168e-16,-1.4170720724530763e-14
2,2,31,41,-6.0367422184029353e-15,-1.4573713972429361e-17
2,2,31,42,1.4381935967365058e-18,1.2308078227317922e-15
2,2,31,43,1.6559899449071944e-16,-1.8246185450176415e-18
2,2,31,44,7.7760577219825449e-18,-1.6707863429744484e-17
2,2,31,45,-6.2800428665520389e-16,-2.5022933616302621e-17
2,2,31,46,-1.0488129966648191e-18,2.6818570898028463e-16
2,2,31,47,5.4737980752778854e-17,-4.2275656233172313e-20
2,2,31,48,-6.833006433079281e-20,-7.3697596888147247e-18
2,2,31,49,-7.4460370872252223e-19,-2.5984028924989293e-19
2,2,32,0,1.8109107571627594e-07,-1.7233291607369628e-10
2,2,32,1,-7.2057038096249176e-11,-7.4204110669529235e-08
2,2,32,2,-1.4968991307712406e-08,-1.9499008631461206e-12
2,2,32,3,2.0545810126754031e-10,2.0012579252835546e-09
2,2,32,4,2.0214695955091651e-10,2.0183984688738378e-09
2,2,32,5,-7.1776114684123437e-11,-7.4242476411715045e-08
2,2,32,6,-3.0572782575763924e-08,2.952879674765069e-11
2,2,32,7,1.5071702022635041e-12,6.157805457558097e-09
2,2,32,8,8.2166911768849643e-10,-4.993295485527117e-11
2,2,32,9,4.0475582225618387e-10,-8.2491890866655555e-11
2,2,32,10,-1.4770032797657166e-08,-1.8502232100858253e-12
2,2,32,11,4.8502845129078529e-12,6.1415432636994746e-09
2,2,32,12,1.2396957684955449e-09,-4.9856086992674918e-13
2,2,32,13,-6.7232321556792858e-12,-1.6564397697422068e-10
2,2,32,14,-1.661547558740735e-11,-4.8557462064690649e-11
2,2,32,15,-4.6898031279124753e-12,1.9524445116794942e-09
2,2,32,16,8.1725435905404404e-10,-3.5135488785428494e-13
2,2,32,17,-7.1059560790272972e-14,-1.6538694772757963e-10
2,2,32,18,-2.213935337293306e-11,6.4596660979005805e-13
2,2,32,19,-4.3103997170836236e-12,2.2216913767951269e-12
2,2,32,20,1.9361364004498022e-10,1.1392843472171379e-12
2,2,32,21,9.5932403408647797e-15,-8.1456833246548545e-11
2,2,32,22,-1.6521979950263618e-11,5.9787059429048568e-15
2,2,32,23,4.8833940004608389e-14,2.215352562734984e-12
2,2,32,24,2.2245932742386117e-13,3.0737925053280026e-13
2,2,32,25,1.6274694339740408e-13,-1.5374647179810113e-11
2,2,32,26,-6.4959180451430282e-12,-5.5523482483059045e-15
2,2,32,27,2.8459780247204507e-16,1.320108995919123e-12
2,2,32,28,1.7724514587008999e-13,-3.058542573160012e-15
2,2,32,29,1.8413263664175337e-14,-1.780978294470523e-14
2,2,32,30,-1.018519631625627e-12,-1.6820559849085322e-14
2,2,32,31,-7.6942556757031065e-16,4.3189680014968564e-13
2,2,32,32,8.7910790896180166e-14,0
2,2,32,33,-1.6381690391217273e-16,-1.1816089237701967e-14
2,2,32,34,-1.1879466822853503e-15,-9.5342006742487343e-16
2,2,32,35,-1.3708359880996478e-15,5.7894665820068602e-14
2,2,32,36,2.462616621785895e-14,7.1372421987170791e-17
2,2,32,37,1.4028837328082777e-18,-5.0191931201763329e-15
2,2,32,38,-6.7521399925753551e-16,7.6652625036784732e-18
2,2,32,39,-4.3547446045395468e-17,6.7914679324106206e-17
2,2,32,40,2.88215435374172e-15,9.2455488783097289e-17
2,2,32,41,5.1688012387655672e-18,-1.2292050373984825e-15
2,2,32,42,-2.5080737791633624e-16,-1.5519297043605235e-19
2,2,32,43,3.1165485640549962e-19,3.3763834629388326e-17
2,2,32,44,3.4050352104880154e-18,1.590977645319849e-18
2,2,32,45,5.3324894488354821e-18,-1.2782823187076021e-16
2,2,32,46,-5.4639663298187144e-17,-3.1171033323516842e-19
2,2,32,47,-1.1349996436830473e-20,1.1159009829469536e-17
2,2,32,48,1.5031012667644711e-18,-1.124658619268217e-20
2,2,32,49,5.3254150806364053e-20,-1.518193215259579e-19
2,2,33,0,-3.1039480668046286e-10,2.4173248196410513e-08
2,2,33,1,9.9276223674474585e-09,1.2668402552339268e-10
2,2,33,2,2.7779561489176929e-11,-2.0059575040346566e-09
2,2,33,3,-2.6889003443076846e-10,2.3826992025301072e-11
2,2,33,4,-2.7031941243580424e-10,2.3406990504911518e-11
2,2,33,5,9.9093401057653038e-09,1.2737582401456998e-10
2,2,33,6,5.2017168977023035e-11,-4.0805764376454282e-09
2,2,33,7,-8.2358230286496991e-10,-1.1093851800985782e-11
2,2,33,8,5.1810451206015826e-12,1.1020610701165435e-10
2,2,33,9,1.0320237012853276e-11,5.4350898488452349e-11
2,2,33,10,2.7562821680133351e-11,-1.9730026555980955e-09
2,2,33,11,-8.2054603782247461e-10,-1.063782969297126e-11
2,2,33,12,-2.2160597194523848e-12,1.6594292375874683e-10
2,2,33,13,2.2224771584318035e-11,-5.9615737079432877e-13
2,2,33,14,6.5400585837391243e-12,-2.1408095177528798e-12
2,2,33,15,-2.6109928668497138e-10,-4.2475930066790874e-12
2,2,33,16,-1.4618451119411303e-12,1.0936448892733597e-10
2,2,33,17,2.2167082809359819e-11,2.9631984829545148e-13
2,2,33,18,-4.5711346008712009e-14,-2.9727781303324278e-12
2,2,33,19,-2.9049356284629585e-13,-5.8251338614966405e-13
2,2,33,20,-5.1248726609105711e-13,2.5921184557474233e-11
2,2,33,21,1.0916324475766257e-11,1.5224859110710559e-13
2,2,33,22,2.985472704546783e-14,-2.2170448004637478e-12
2,2,33,23,-2.9768861324416546e-13,2.4450920801894281e-15
2,2,33,24,-4.1693866862493771e-14,2.9335732330140999e-14
2,2,33,25,2.0605128847332914e-12,5.0465664676037308e-14
2,2,33,26,1.2817641236827802e-14,-8.715616702926228e-13
2,2,33,27,-1.7730703800806811e-13,-2.4173383759966925e-15
2,2,33,28,8.1171064463402663e-17,2.3832053793285422e-14
2,2,33,29,2.3612824273598643e-15,2.5077627450391345e-15
2,2,33,30,4.1588142077925978e-15,-1.3662471421919875e-13
2,2,33,31,-5.8001191540401703e-14,-9.0765435788646362e-16
2,2,33,32,-1.6381690391217273e-16,1.1816089237701967e-14
2,2,33,33,1.5895598646270906e-15,0
2,2,33,34,1.3042218606806396e-16,-1.580784096459582e-16
2,2,33,35,-7.7717907391828481e-15,-2.9238036178579567e-16
2,2,33,36,-5.5522728529866912e-17,3.3095363862891612e-15
2,2,33,37,6.7501470514841761e-16,9.5539132267097382e-18
2,2,33,38,2.291071456561795e-19,-9.0869712153487634e-17
2,2,33,39,-9.0607847733161751e-18,-5.9854566244662447e-18
2,2,33,40,-1.7822988042557124e-17,3.8713087624649867e-16
2,2,33,41,1.6528844770475326e-16,2.990291420066149e-18
2,2,33,42,4.8932090568810052e-19,-3.3745582789694857e-17
2,2,33,43,-4.5453878153201188e-18,-2.1137371359440655e-20
2,2,33,44,-2.2049109372240938e-19,4.5551342128209763e-19
2,2,33,45,1.7177785830156982e-17,9.5670899069210549e-19
2,2,33,46,1.440525415560097e-19,-7.3506209031517706e-18
2,2,33,47,-1.5019721540563815e-18,-2.2385654662330214e-20
2,2,33,48,-1.2961832111349208e-21,2.0240639000533906e-19
2,2,33,49,2.0347648527373205e-20,7.4536891259930206e-21
2,2,34,0,-2.4154216906502543e-09,1.9553067678726935e-09
2,2,34,1,7.9786325763490691e-10,9.9303298358092885e-10
2,2,34,2,2.0103744429348408e-10,-1.6059418229629807e-10
2,2,34,3,-2.4248089590238741e-11,-2.4703818944935253e-11
2,2,34,4,-2.459085556477016e-11,-2.4867383493886924e-11
2,2,34,5,8.0349010574271445e-10,9.9031367086890327e-10
2,2,34,6,4.0755161289228694e-10,-3.2756453520961433e-10
2,2,34,7,-6.5943083082463584e-11,-8.2418672286081495e-11
2,2,34,8,-1.0496411022675021e-11,9.4916379189210567e-12
2,2,34,9,-4.546199079582413e-12,5.4993776048383787e-12
2,2,34,10,1.9748456907411248e-10,-1.5984918028650446e-10
2,2,34,11,-6.6006682677492236e-11,-8.2043037916466705e-11
2,2,34,12,-1.6618714190067949e-11,1.3323971749752475e-11
2,2,34,13,1.8740271901889778e-12,2.1552487793819697e-12
2,2,34,14,7.5081023483788514e-13,4.7389241688444316e-13
2,2,34,15,-2.1090417239614129e-11,-2.6205332528677295e-11
2,2,34,16,-1.0952811308048226e-11,8.8127863483710689e-12
2,2,34,17,1.7841174617054799e-12,2.222473543373797e-12
2,2,34,18,2.9134002541252388e-13,-2.4778712365429332e-13
2,2,34,19,3.4054268460022002e-14,-7.6780416009282889e-14
2,2,34,20,-2.6112903027506232e-12,2.0838188816334364e-12
2,2,34,21,8.8030148862478473e-13,1.0950589334650438e-12
2,2,34,22,2.2251546460207299e-13,-1.7870756738724197e-13
2,2,34,23,-2.4634850174024744e-14,-2.9371765441377676e-14
2,2,34,24,-6.3446509665222232e-15,-1.7380162359842328e-15
2,2,34,25,1.6459090726573087e-13,2.0854277021739533e-13
2,2,34,26,8.7566024935776766e-14,-7.0273217605941083e-14
2,2,34,27,-1.4302969358209518e-14,-1.7811738120001749e-14
2,2,34,28,-2.3622539938838247e-15,1.962479650311376e-15
2,2,34,29,-5.5621397428634613e-17,4.409765167341873e-16
2,2,34,30,1.3904440495148277e-14,-1.0826961771068961e-14
2,2,34,31,-4.6728742319458987e-15,-5.8361818473139623e-15
2,2,34,32,-1.1879466822853503e-15,9.5342006742487343e-16
2,2,34,33,1.3042218606806396e-16,1.580784096459582e-16
2,2,34,34,2.6444919550820363e-17,0
2,2,34,35,-6.1004791933843295e-16,-7.9602247554990588e-16
2,2,34,36,-3.3351211781788253e-16,2.6629729849126531e-16
2,2,34,37,5.4461580420111986e-17,6.791169385728027e-17
2,2,34,38,9.0590465557508283e-18,-7.435189861912731e-18
2,2,34,39,-1.4816075146705848e-19,-1.3934822168199556e-18
2,2,34,40,-3.9940387685381117e-17,3.0051659531303143e-17
2,2,34,41,1.3278246975205098e-17,1.668224376786493e-17
2,2,34,42,3.3973106729755143e-18,-2.7218682609236233e-18
2,2,34,43,-3.7101429788738628e-19,-4.5407553398914328e-19
2,2,34,44,-6.3455625183537764e-20,1.5447637351623673e-20
2,2,34,45,1.3165071422493143e-18,1.7866450359085553e-18
2,2,34,46,7.4307407975359292e-19,-5.893769009678669e-19
2,2,34,47,-1.2109349117345377e-19,-1.5130623363242225e-19
2,2,34,48,-2.0254249868677833e-20,1.6487505273539394e-20
