#! daedalus 0.1.0
#! core_hash 76a843e583e9bff1
#! implementacao c
#! conteudo psi_trajetorias
#! semente_base 20260828
#! n 50
#! n_amostras 5
#! n_traj 16000
#! layout f64 re[n_amostras*n] depois im[n_amostras*n], por trajetoria
#! spec {"format_version":2,"core_hash":"76a843e583e9bff1","seed":20260828,"graph":{"generator":"microtubule","params":{"n_par":10,"n_perp":5,"seam_shift":2,"longitudinal_closed":false,"j_par":1,"j_perp":1,"n_modules":2,"ws_p":0,"conn_mode":"rewire","p_in":0,"p_out":0,"n":64,"dim":6,"rows":8,"cols":8}},"hamiltonian":{"kind":"adjacency","gamma":1,"normalization":"spectral","lanczos_steps":30},"initial":{"site":0},"time":{"t1":4,"nt":80},"observables":{"target":25,"population":false,"module_concurrence":true,"full_concurrence":false,"pop_stride":1},"realizations":1,"trajectories":{"n_traj":16000,"gamma_deph":0.40000000000000002,"rho_stride":20,"output_mode":"accumulate_rho"}}
#! conteudo rho_medio
#! dt 0.050000000000000003
#! scale 4.9923269076154204
#! gamma_deph 0.40000000000000002
s,t,i,j,re,im
2,2,26,17,1.5901347315578816e-11,1.2648949388949615e-08
2,2,26,18,1.675082147237053e-09,-5.098399532801822e-11
2,2,26,19,3.3429750008069209e-10,-1.670853957363424e-10
2,2,26,20,-1.5374294621753166e-08,-7.2994385496922707e-11
2,2,26,21,4.4817887726046802e-12,6.3134327991382191e-09
2,2,26,22,1.2612294671330089e-09,-1.5055641870970504e-12
2,2,26,23,-3.8576313580775338e-12,-1.6739907241225058e-10
2,2,26,24,-1.6706146663667518e-11,-2.3588971517502544e-11
2,2,26,25,-1.1199241567991635e-11,1.2084365531679894e-09
2,2,26,26,5.0012107593113494e-10,0
2,2,26,27,-1.0576032863086474e-13,-1.0033801462798482e-10
2,2,26,28,-1.3353095498600394e-11,2.4254282159888652e-13
2,2,26,29,-1.4008365341059238e-12,1.334204025754619e-12
2,2,26,30,7.9127882626430296e-11,1.1916767141564301e-12
2,2,26,31,2.9786434622666596e-14,-3.3007938397602666e-11
2,2,26,32,-6.6491208094139833e-12,5.62143036666713e-15
2,2,26,33,1.3076054391631292e-14,8.8713157645840502e-13
2,2,26,34,8.8757240089509356e-14,7.2036394623198809e-14
2,2,26,35,9.8504828111443502e-14,-4.450493964957843e-12
2,2,26,36,-1.8693943060070305e-12,-3.7377519008920377e-15
2,2,26,37,2.1627055162510889e-16,3.7788031630760347e-13
2,2,26,38,5.0528355000717074e-14,-6.1736760853569336e-16
2,2,26,39,3.2725772455219697e-15,-5.0614837602095732e-15
2,2,26,40,-2.1964215766839558e-13,-6.6942541302612545e-15
2,2,26,41,-3.0532528875881378e-16,9.2780425185739234e-14
2,2,26,42,1.880759432310049e-14,-4.4864361111830956e-18
2,2,26,43,-2.5429532126477319e-17,-2.5193826414168457e-15
2,2,26,44,-2.5318467294274483e-16,-1.1902506919835231e-16
2,2,26,45,-3.8777093829583322e-16,9.6753097546118843e-15
2,2,26,46,4.1052076332439332e-15,1.9616217291189124e-17
2,2,26,47,1.2937162874982286e-19,-8.3402087890081081e-16
2,2,26,48,-1.1188164602799505e-16,9.3363936108409711e-19
2,2,26,49,-3.9691454121974733e-18,1.1266298531387332e-17
2,2,27,0,-1.9864547937535747e-09,-2.6985300393191331e-06
2,2,27,1,-1.1093708027638146e-06,8.4069320381326375e-10
2,2,27,2,-8.5298651666126552e-11,2.244158782541593e-07
2,2,27,3,3.0059962216102332e-08,-3.1907830104011288e-09
2,2,27,4,3.1405196259194317e-08,-3.0335865273158573e-09
2,2,27,5,-1.1197235265887333e-06,8.3681759869942089e-10
2,2,27,6,3.470700441937753e-10,4.6437278960544012e-07
2,2,27,7,9.3829730928302186e-08,-1.6168380478955347e-12
2,2,27,8,-7.714848087947834e-10,-1.2524012186977764e-08
2,2,27,9,-1.2543758145646785e-09,-6.3009918678493296e-09
2,2,27,10,-7.5191402624521462e-11,2.2764909603011767e-07
2,2,27,11,9.482081730633379e-08,-5.373402335717025e-11
2,2,27,12,-3.4429568990911247e-12,-1.9093978689939254e-08
2,2,27,13,-2.5432688202790098e-09,1.031943300406594e-10
2,2,27,14,-7.5321590639278362e-10,2.5404095411931409e-10
2,2,27,15,3.0382468294026051e-08,7.7709222381420915e-11
2,2,27,16,-2.6853669742982089e-12,-1.2678952242030759e-08
2,2,27,17,-2.5545653969814029e-09,5.3598642093305886e-13
2,2,27,18,9.8487406552711974e-12,3.404259403160656e-10
2,2,27,19,3.3997395135280511e-11,6.6544408776896144e-11
2,2,27,20,1.8017850886622389e-11,-3.0149779713789429e-09
2,2,27,21,-1.2625603203231875e-09,-4.1265903436558732e-13
2,2,27,22,3.6695332494190912e-14,2.5485371824405307e-10
2,2,27,23,3.4011649653422015e-11,-7.398466215840593e-13
2,2,27,24,4.7236672888552073e-12,-3.3994003080178932e-12
2,2,27,25,-2.385754499013319e-10,-2.5332475496899354e-12
2,2,27,26,-1.0576032863086474e-13,1.0033801462798482e-10
2,2,27,27,2.0298937144397515e-11,0
2,2,27,28,-4.6063520409398809e-14,-2.7136587314044209e-12
2,2,27,29,-2.7153189234840908e-13,-2.8186449543554634e-13
2,2,27,30,-2.5954092016489678e-13,1.5729063922642495e-11
2,2,27,31,6.6434336578601826e-12,1.310080530316771e-14
2,2,27,32,2.8722064564895647e-16,-1.3469397938819121e-12
2,2,27,33,-1.8036159164244494e-13,2.453240900415554e-15
2,2,27,34,-1.4548557661635466e-14,1.8067621483542085e-14
2,2,27,35,8.8990663982443151e-13,2.1026145623620543e-14
2,2,27,36,1.1625252428983275e-15,-3.7729160737023405e-13
2,2,27,37,-7.6642713296448475e-14,-3.7596203973516338e-17
2,2,27,38,1.1415212095105712e-16,1.0277519705234822e-14
2,2,27,39,1.0305709770574511e-15,6.6282494255546628e-16
2,2,27,40,1.4117876429945517e-15,-4.4124783675459003e-14
2,2,27,41,-1.8767303163939913e-14,-8.2228134097320528e-17
2,2,27,42,-3.1609427588913115e-18,3.8185437053158789e-15
2,2,27,43,5.1265823594942295e-16,-4.6125970375263277e-18
2,2,27,44,2.4167213303144101e-17,-5.1565738712646748e-17
2,2,27,45,-1.9506024745186076e-15,-8.1143486238299516e-17
2,2,27,46,-4.8870751217827117e-18,8.3182389564373906e-16
2,2,27,47,1.6947349838814635e-16,2.0747399587646717e-19
2,2,27,48,-1.6528356523895651e-19,-2.2774462006129217e-17
2,2,27,49,-2.2951217411428512e-18,-8.0762292147198028e-19
2,2,28,0,3.5937367837799493e-07,5.826150823282443e-09
2,2,28,1,2.3763628746091972e-09,-1.4838332093117043e-07
2,2,28,2,-3.0118819327430299e-08,-5.1310803669313028e-10
2,2,28,3,3.531290835113135e-10,4.0515430119026678e-09
2,2,28,4,3.372171001299629e-10,4.1350254199005355e-09
2,2,28,5,2.4283930369672461e-09,-1.4867126837841593e-07
2,2,28,6,-6.1868712242692526e-08,-9.8778764598148734e-10
2,2,28,7,-2.0786270832891253e-10,1.2548235306748136e-08
2,2,28,8,1.6817676325681825e-09,-7.4171892368065046e-11
2,2,28,9,8.3271545096195893e-10,-1.5422663378423322e-10
2,2,28,10,-2.997660597730152e-08,-5.2773430938011019e-10
2,2,28,11,-2.0424044281123815e-10,1.2568359274903788e-08
2,2,28,12,2.5468730752222552e-09,4.1996087540417141e-11
2,2,28,13,-8.0253703846483857e-12,-3.4086041322992721e-10
2,2,28,14,-3.2386991507275036e-11,-1.0012110333795012e-10
2,2,28,15,-7.9770307735417553e-11,3.9920941424472335e-09
2,2,28,16,1.6806258651623864e-09,2.8115778602510068e-11
2,2,28,17,5.6479399785817795e-12,-3.4072538738949007e-10
2,2,28,18,-4.5609199561815425e-11,5.4765098839226389e-13
2,2,28,19,-8.9034688435532568e-12,4.4114281974296224e-12
2,2,28,20,3.9687558172095194e-10,9.3266687888771879e-12
2,2,28,21,2.9113416403846055e-12,-1.6764768562251453e-10
2,2,28,22,-3.4025417109523355e-11,-5.6980403786674289e-13
2,2,28,23,2.197566308246004e-14,4.5585277925951122e-12
2,2,28,24,4.4561771730729853e-13,6.3626032057312227e-13
2,2,28,25,8.8870856997461155e-13,-3.1511504216227751e-11
2,2,28,26,-1.3353095498600394e-11,-2.4254282159888652e-13
2,2,28,27,-4.6063520409398809e-14,2.7136587314044209e-12
2,2,28,28,3.6394809427898633e-13,0
2,2,28,29,3.8220385866034562e-14,-3.5827577518407736e-14
2,2,28,30,-2.0849447391998736e-12,-7.1134625921657235e-14
2,2,28,31,-1.6951981838674959e-14,8.8605045779003996e-13
2,2,28,32,1.8029970488406496e-13,3.1107680079512255e-15
2,2,28,33,8.2790461352873281e-17,-2.4206505458224365e-14
2,2,28,34,-2.3946364264263036e-15,-1.9859806148240855e-15
2,2,28,35,-4.8824170406687638e-15,1.1832842196167331e-13
2,2,28,36,5.0415618245837768e-14,1.0222869713065387e-15
2,2,28,37,1.8056788041907721e-16,-1.0270992496825912e-14
2,2,28,38,-1.3802276477170014e-15,-8.2220302486708565e-18
2,2,28,39,-9.1094604036987155e-17,1.3702664578833256e-16
2,2,28,40,5.8817249413252788e-15,2.9196208666267723e-16
2,2,28,41,5.4259114221830883e-17,-2.5116292200070756e-15
2,2,28,42,-5.1220747304618605e-16,-9.1967161039180965e-18
2,2,28,43,-5.5800575336017269e-19,6.8884190157430217e-17
2,2,28,44,6.8793325688332204e-18,3.3574575191438715e-18
2,2,28,45,1.5434840967823215e-17,-2.6049851217282198e-16
2,2,28,46,-1.1145662750311221e-16,-2.5763740148885906e-18
2,2,28,47,-4.1812689761894632e-19,2.2749640836733207e-17
2,2,28,48,3.0614438506339568e-18,3.0208765125442893e-20
2,2,28,49,1.1361839693130853e-19,-3.068930848722998e-19
2,2,29,0,3.7430598495300998e-08,3.5854514144565902e-08
2,2,29,1,1.484188732495321e-08,-1.5254823384261555e-08
2,2,29,2,-3.0687981390942087e-09,-3.0225706594321966e-09
2,2,29,3,-3.6108355521152463e-10,4.5223391522190822e-10
2,2,29,4,-3.6811281543254997e-10,4.8621095814957438e-10
2,2,29,5,1.4807283571232249e-08,-1.5643626058909385e-08
2,2,29,6,-6.3461647923663883e-09,-6.1653924420360195e-09
2,2,29,7,-1.2541444513902625e-09,1.2734533692092225e-09
2,2,29,8,1.8010006443818501e-10,1.5733990967790001e-10
2,2,29,9,1.0640204540348776e-10,6.536372411392911e-11
2,2,29,10,-3.209166145273954e-09,-2.9773234960645978e-09
2,2,29,11,-1.2497423793942574e-09,1.3019889345606503e-09
2,2,29,12,2.6028501438641377e-10,2.5415090882614248e-10
2,2,29,13,3.2625581934931327e-11,-3.6008593833719988e-11
2,2,29,14,6.439328689757055e-12,-1.4117293599089769e-11
2,2,29,15,-3.9703341731236142e-10,4.2986112409820795e-10
2,2,29,16,1.7544727483354361e-10,1.6721068063106065e-10
2,2,29,17,3.4010201111331183e-11,-3.5075118550233644e-11
2,2,29,18,-4.7970606184411808e-12,-4.4238088634679326e-12
2,2,29,19,-1.4020035846596663e-12,-4.1368795022038497e-13
2,2,29,20,4.2603668579122864e-11,3.9655945989420594e-11
2,2,29,21,1.6710875686117574e-11,-1.7567694639677228e-11
2,2,29,22,-3.5214661523962313e-12,-3.4000076902297942e-12
2,2,29,23,-4.4601118673084952e-13,4.7884365001991251e-13
2,2,29,24,-1.5903485105897841e-14,1.1276646764215141e-13
2,2,29,25,3.1701808763243342e-12,-3.3559647823543462e-12
2,2,29,26,-1.4008365341059238e-12,-1.334204025754619e-12
2,2,29,27,-2.7153189234840908e-13,2.8186449543554634e-13
2,2,29,28,3.8220385866034562e-14,3.5827577518407736e-14
2,2,29,29,7.6544776480752671e-15,0
2,2,29,30,-2.1979212831789495e-13,-2.1148457237360166e-13
2,2,29,31,-8.8757307006503007e-14,9.2922574312866842e-14
2,2,29,32,1.8771479774285079e-14,1.8065696534139578e-14
2,2,29,33,2.3936587641270376e-15,-2.5420919449161416e-15
2,2,29,34,-5.6436474680247846e-17,-4.4984142075679457e-16
2,2,29,35,-1.2114114406648284e-14,1.2335135340882927e-14
2,2,29,36,5.28159862824943e-15,5.0630616139043349e-15
2,2,29,37,1.0304485576585142e-15,-1.0709284097427928e-15
2,2,29,38,-1.4494951682769996e-16,-1.3694915906430024e-16
2,2,29,39,-2.3301967257734586e-17,5.4745256946480044e-18
2,2,29,40,6.0598760002768493e-16,6.0829614358295885e-16
2,2,29,41,2.5286341800323888e-16,-2.6274068305133102e-16
2,2,29,42,-5.3453973381123727e-17,-5.1447518083157431e-17
2,2,29,43,-6.8543362563504792e-18,7.2323768015374635e-18
2,2,29,44,3.9566281447812721e-19,1.039029421936058e-18
2,2,29,45,2.7239627638921428e-17,-2.651236966581862e-17
2,2,29,46,-1.1639818480644664e-17,-1.124886221826045e-17
2,2,29,47,-2.2874723416752653e-18,2.3752485761812857e-18
2,2,29,48,3.2131619625926287e-19,3.053405608607782e-19
2,2,29,49,4.2470981114250574e-20,-2.1252818887144465e-20
2,2,30,0,-2.1125195277542963e-06,3.5866757788466374e-08
2,2,30,1,1.4914660653069356e-08,8.5475569161966394e-07
2,2,30,2,1.7129394113083278e-07,-2.8313289911263369e-09
2,2,30,3,-3.0284043376621021e-09,-2.2783211809625869e-08
2,2,30,4,-2.6863281715092565e-09,-2.6091935594171029e-08
2,2,30,5,1.4791340533727294e-08,8.8806230054373316e-07
2,2,30,6,3.5630452431113159e-07,-6.1796270067311781e-09
2,2,30,7,-1.2031413028172813e-09,-7.1081246558909905e-08
2,2,30,8,-9.4365439771520826e-09,7.9177483585179293e-10
2,2,30,9,-5.195657659416471e-09,1.023736765349881e-09
2,2,30,10,1.8780872990656881e-07,-2.7790802987346994e-09
2,2,30,11,-1.2371172431009453e-09,-7.402034620619525e-08
2,2,30,12,-1.4601153531078208e-08,2.4599629437699219e-10
2,2,30,13,1.1594417039679773e-10,1.9279818071015159e-09
2,2,30,14,2.0164503083641715e-10,6.1253076532628299e-10
2,2,30,15,-3.1823257593750928e-10,-2.5331398944234142e-08
2,2,30,16,-1.0000125071985243e-08,1.6184749284857826e-10
2,2,30,17,3.2952683499439451e-11,1.9688375752310527e-09
2,2,30,18,2.5969093072273848e-10,-1.2232733396959372e-11
2,2,30,19,5.3302433262920561e-11,-2.6687839874286875e-11
2,2,30,20,-2.499677527957606e-09,2.3857715689233335e-11
2,2,30,21,1.5638340222694138e-11,9.9785027589722845e-10
2,2,30,22,1.9719779287765703e-10,-3.2795184839733103e-12
2,2,30,23,-1.0225766402378107e-12,-2.6059365655712576e-11
2,2,30,24,-2.6548911179043539e-12,-3.7302918728362087e-12
2,2,30,25,1.0585723893199296e-12,1.9550004532522993e-10
2,2,30,26,7.9127882626430296e-11,-1.1916767141564301e-12
2,2,30,27,-2.5954092016489678e-13,-1.5729063922642495e-11
2,2,30,28,-2.0849447391998736e-12,7.1134625921657235e-14
2,2,30,29,-2.1979212831789495e-13,2.1148457237360166e-13
2,2,30,30,1.2729117157418137e-11,0
2,2,30,31,-7.4539367061505362e-14,-5.2203738827529249e-12
2,2,30,32,-1.0438862478693937e-12,1.7039870478151586e-14
2,2,30,33,4.2434347685113031e-15,1.3881211523302403e-13
2,2,30,34,1.4048603667045446e-14,1.1218541985306111e-14
2,2,30,35,4.8182315737909049e-15,-7.1233168853433505e-13
2,2,30,36,-2.9541823087769335e-13,3.9273808868385162e-15
2,2,30,37,9.5519614362878395e-16,5.9379151714189758e-14
2,2,30,38,7.9183381973857421e-15,-2.2158067665344681e-16
2,2,30,39,5.0597938348009539e-16,-8.0040925347456908e-16
2,2,30,40,-3.5014046304304966e-14,-5.2094306536543457e-16
2,2,30,41,1.772237670651272e-16,1.4650480487231451e-14
2,2,30,42,2.9570494921082204e-15,-4.6679795550407477e-17
2,2,30,43,-1.0206426836936187e-17,-3.952437152549849e-16
2,2,30,44,-3.9976843993478017e-17,-1.8202214854450067e-17
2,2,30,45,-3.7390389941129942e-17,1.5377725490755535e-15
2,2,30,46,6.4781560596814754e-16,-6.9208795670085808e-18
2,2,30,47,-2.0228739487194688e-18,-1.3117841246639303e-16
2,2,30,48,-1.7565781738973971e-17,4.2256379196738012e-19
2,2,30,49,-5.9930578942570645e-19,1.7772052735493213e-18
2,2,31,0,-2.3793003735088353e-09,-8.8369910861395907e-07
2,2,31,1,-3.6117489274640946e-07,9.9501488017658123e-10
2,2,31,2,1.1774235504535565e-10,7.2809314922050461e-08
2,2,31,3,9.734652834686829e-09,-1.0829447498180515e-09
2,2,31,4,1.0468593158085898e-08,-1.0016337104477659e-09
2,2,31,5,-3.6839236086530669e-07,9.8530707339914731e-10
2,2,31,6,4.110826046712712e-10,1.5102605974461694e-07
2,2,31,7,3.0386711990992784e-08,-6.0932770806587111e-11
2,2,31,8,-2.6464818106392484e-10,-4.0506879359513059e-09
2,2,31,9,-4.0975561281420682e-10,-2.0991801304295315e-09
2,2,31,10,1.1846921992725422e-10,7.5646287958636311e-08
2,2,31,11,3.0996972763268265e-08,-7.7721476818827293e-11
2,2,31,12,-1.3362625695006881e-11,-6.2047674588809968e-09
2,2,31,13,-8.2472320013672831e-10,3.5868513315883605e-11
2,2,31,14,-2.5032792702173691e-10,8.2833802027242894e-11
2,2,31,15,1.0135359603980087e-08,6.1917995366550549e-12
2,2,31,16,-8.926373311692355e-12,-4.1611767014288603e-09
2,2,31,17,-8.3291875276448317e-10,1.8135159718772674e-12
2,2,31,18,3.4787944045399457e-12,1.1070861530137034e-10
2,2,31,19,1.1090816539843455e-11,2.2051389320651002e-11
2,2,31,20,3.9568361193544997e-12,-1.0054814184217984e-09
2,2,31,21,-4.1512569711017527e-10,6.703753553903824e-13
2,2,31,22,1.7590961054714023e-13,8.3287150530315378e-11
2,2,31,23,1.1086306925575382e-11,-2.6636144486130449e-13
2,2,31,24,1.5609978410434896e-12,-1.1100864805439084e-12
2,2,31,25,-7.939117304377986e-11,-6.7311384826721792e-13
2,2,31,26,2.9786434622666596e-14,3.3007938397602666e-11
2,2,31,27,6.6434336578601826e-12,-1.310080530316771e-14
2,2,31,28,-1.6951981838674959e-14,-8.8605045779003996e-13
2,2,31,29,-8.8757307006503007e-14,-9.2922574312866842e-14
2,2,31,30,-7.4539367061505362e-14,5.2203738827529249e-12
2,2,31,31,2.1852890910398909e-12,0
2,2,31,32,-7.7821506841569046e-16,-4.4122813255826345e-13
2,2,31,33,-5.8964266660099769e-14,9.2548277167597927e-16
2,2,31,34,-4.7865449888529842e-15,5.9107700128015018e-15
2,2,31,35,2.9463639417261052e-13,6.2892137506147637e-15
2,2,31,36,1.3590741921966852e-16,-1.2406995916903531e-13
2,2,31,37,-2.512110080167321e-14,3.7465158213969309e-17
2,2,31,38,4.4273556229695537e-17,3.362993272425668e-15
2,2,31,39,3.3736859576054194e-16,2.176980260250978e-16
2,2,31,40,4.3266097909225868e-16,-1.4580173553280527e-14
2,2,31,41,-6.1695396084762889e-15,-1.4709506709856375e-17
2,2,31,42,1.4505849856201254e-18,1.2520776845565259e-15
2,2,31,43,1.6786134228401532e-16,-1.8521015114220954e-18
2,2,31,44,7.9217656356255671e-18,-1.6887094459150848e-17
2,2,31,45,-6.4355872064626047e-16,-2.5262419216014466e-17
2,2,31,46,-1.0576109711928592e-18,2.7337560347592608e-16
2,2,31,47,5.558347110576461e-17,-4.2571329782500574e-20
2,2,31,48,-6.9237661008065318e-20,-7.4606657889410509e-18
2,2,31,49,-7.5185725441031957e-19,-2.6419326253730616e-19
2,2,32,0,1.7832203566344467e-07,-1.6996346260252195e-10
2,2,32,1,-7.1617870852427333e-11,-7.3300700476951361e-08
2,2,32,2,-1.483677390438727e-08,-2.3959709678480576e-12
2,2,32,3,2.1120518597159895e-10,1.9893445553116963e-09
2,2,32,4,2.0142460814140444e-10,2.0701487268875769e-09
2,2,32,5,-7.123532093965977e-11,-7.4010619470135851e-08
2,2,32,6,-3.0591608239359759e-08,2.9561804712626929e-11
2,2,32,7,1.4381642021556311e-12,6.1856046509750504e-09
2,2,32,8,8.2709576075960906e-10,-5.1269514416395442e-11
2,2,32,9,4.1618373638679492e-10,-8.3086324406143476e-11
2,2,32,10,-1.5002227992227531e-08,-1.8497309747838379e-12
2,2,32,11,4.8846511888859763e-12,6.2352131050597664e-09
2,2,32,12,1.2586032843124574e-09,-4.9667578869632617e-13
2,2,32,13,-6.8861768486485572e-12,-1.6804465956106501e-10
2,2,32,14,-1.6831465343996345e-11,-4.9873716901765858e-11
2,2,32,15,-4.7326385830371226e-12,2.0026277790893467e-09
2,2,32,16,8.3562417577766904e-10,-3.5485309618174875e-13
2,2,32,17,-7.1472421162227589e-14,-1.6872737564371129e-10
2,2,32,18,-2.2532506991683321e-11,6.5987905119185071e-13
2,2,32,19,-4.4164385333776724e-12,2.2553598355286663e-12
2,2,32,20,1.9912224798767848e-10,1.1534988891634374e-12
2,2,32,21,9.7432507040895383e-15,-8.3446814773684234e-11
2,2,32,22,-1.6873252575733173e-11,6.0306194847476405e-15
2,2,32,23,4.9767494437715821e-14,2.255654742638874e-12
2,2,32,24,2.2585182701290556e-13,3.1410907044342282e-13
2,2,32,25,1.6492749583831795e-13,-1.5795918175835953e-11
2,2,32,26,-6.6491208094139833e-12,-5.62143036666713e-15
2,2,32,27,2.8722064564895647e-16,1.3469397938819121e-12
2,2,32,28,1.8029970488406496e-13,-3.1107680079512255e-15
2,2,32,29,1.8771479774285079e-14,-1.8065696534139578e-14
2,2,32,30,-1.0438862478693937e-12,-1.7039870478151586e-14
2,2,32,31,-7.7821506841569046e-16,4.4122813255826345e-13
2,2,32,32,8.9545752340831938e-14,0
2,2,32,33,-1.6633591237088601e-16,-1.2002138410342056e-14
2,2,32,34,-1.2035390250537542e-15,-9.7000033891113147e-16
2,2,32,35,-1.387428795510604e-15,5.917877237954201e-14
2,2,32,36,2.5103494811051323e-14,7.2109244977477284e-17
2,2,32,37,1.4142634681366637e-18,-5.1030751371766118e-15
2,2,32,38,-6.847776004224992e-16,7.7722036101728055e-18
2,2,32,39,-4.4229598428304912e-17,6.8717428353777075e-17
2,2,32,40,2.9389716882906487e-15,9.3470553030695406e-17
2,2,32,41,5.2164703561860537e-18,-1.2504718780812053e-15
2,2,32,42,-2.5455399425163205e-16,-1.5632295931194005e-19
2,2,32,43,3.1562179609692922e-19,3.4191695830681803e-17
2,2,32,44,3.4410318225341485e-18,1.6135443263296353e-18
2,2,32,45,5.3849655908024871e-18,-1.3008065573269987e-16
2,2,32,46,-5.5484997390841592e-17,-3.14258855879851e-19
2,2,32,47,-1.1423161326451685e-20,1.1308026539856267e-17
2,2,32,48,1.5201189438534012e-18,-1.1377824525336687e-20
2,2,32,49,5.3940811013788509e-20,-1.532503413327974e-19
2,2,33,0,-3.0601197616927674e-10,2.3818806416287736e-08
2,2,33,1,9.8253477928611454e-09,1.249450053223414e-10
2,2,33,2,2.7474191407391362e-11,-1.9939873906110294e-09
2,2,33,3,-2.6826143900046257e-10,2.4319172558428856e-11
2,2,33,4,-2.7403262969467669e-10,2.3324699469306457e-11
2,2,33,5,9.8602457274082814e-09,1.2733698084011168e-10
2,2,33,6,5.1895722950814028e-11,-4.08798269379545e-09
2,2,33,7,-8.2899928767085014e-10,-1.1063065848398482e-11
2,2,33,8,5.2980546926181e-12,1.1120374252069249e-10
2,2,33,9,1.0408394498636616e-11,5.5238281572149408e-11
2,2,33,10,2.8001811707239665e-11,-1.986399791726753e-09
2,2,33,11,-8.3033349440621866e-10,-1.073735680048357e-11
2,2,33,12,-2.2275214555839625e-12,1.6834285733986085e-10
2,2,33,13,2.2557294001533114e-11,-6.0971946998947102e-13
2,2,33,14,6.6487035139137544e-12,-2.169938042555841e-12
2,2,33,15,-2.6465105560804197e-10,-4.3477780191430046e-12
2,2,33,16,-1.4857390840912698e-12,1.1121319912312923e-10
2,2,33,17,2.2560203438766448e-11,2.994132682708629e-13
2,2,33,18,-4.6719966508384725e-14,-3.0232665223728771e-12
2,2,33,19,-2.9487459655763357e-13,-5.9176216624213029e-13
2,2,33,20,-5.2518527987915605e-13,2.6343953274464551e-11
2,2,33,21,1.1116393450116099e-11,1.5520754609724648e-13
2,2,33,22,3.025495781755817e-14,-2.2573461965836234e-12
2,2,33,23,-3.0270328208624596e-13,2.4965615291305816e-15
2,2,33,24,-4.2311055510982567e-14,2.976935776742299e-14
2,2,33,25,2.0949007698160255e-12,5.1626727156223779e-14
2,2,33,26,1.3076054391631292e-14,-8.8713157645840502e-13
2,2,33,27,-1.8036159164244494e-13,-2.453240900415554e-15
2,2,33,28,8.2790461352873281e-17,2.4206505458224365e-14
2,2,33,29,2.3936587641270376e-15,2.5420919449161416e-15
2,2,33,30,4.2434347685113031e-15,-1.3881211523302403e-13
2,2,33,31,-5.8964266660099769e-14,-9.2548277167597927e-16
2,2,33,32,-1.6633591237088601e-16,1.2002138410342056e-14
2,2,33,33,1.6121884125502187e-15,0
2,2,33,34,1.3207070173316115e-16,-1.6003671231962837e-16
2,2,33,35,-7.8880896520147902e-15,-2.9754843807555741e-16
2,2,33,36,-5.6551388447144501e-17,3.3595971631608896e-15
2,2,33,37,6.8457829610404238e-16,9.7005671830312158e-18
2,2,33,38,2.331849913778945e-19,-9.2026646368419116e-17
2,2,33,39,-9.1609270903153918e-18,-6.055315085509728e-18
2,2,33,40,-1.8095271165752171e-17,3.9249727227612573e-16
2,2,33,41,1.6755056296674506e-16,3.0415736222360914e-18
2,2,33,42,4.9665174373312226e-19,-3.4173446556438631e-17
2,2,33,43,-4.5968762915957621e-18,-2.148576916429941e-20
2,2,33,44,-2.2286317610054276e-19,4.5997824526477496e-19
2,2,33,45,1.739784966201304e-17,9.6933265192783824e-19
2,2,33,46,1.4631010530495258e-19,-7.4415168794521122e-18
2,2,33,47,-1.5189902370066962e-18,-2.270771581550946e-20
2,2,33,48,-1.3160376142812305e-21,2.0444140764494671e-19
2,2,33,49,2.0523739972914003e-20,7.5274823661157359e-21
2,2,34,0,-2.3812683808268702e-09,1.9264884691717627e-09
2,2,34,1,7.8666845168385027e-10,9.8440885898613589e-10
2,2,34,2,2.0031022430979178e-10,-1.5842585991131913e-10
2,2,34,3,-2.3994206154645507e-11,-2.4629021485849716e-11
2,2,34,4,-2.5374776334100588e-11,-2.5085572508593131e-11
2,2,34,5,8.0367751932806886e-10,9.8417877582673624e-10
2,2,34,6,4.0838258298953755e-10,-3.2695854530920881e-10
2,2,34,7,-6.571981886679484e-11,-8.3011698878968107e-11
2,2,34,8,-1.0585798425470618e-11,9.4585479530993108e-12
2,2,34,9,-4.6026598980391171e-12,5.6827245746489661e-12
2,2,34,10,1.978389556924016e-10,-1.6356919552794727e-10
2,2,34,11,-6.6845657107164183e-11,-8.2808477653099395e-11
2,2,34,12,-1.683453809943072e-11,1.3412878967338657e-11
2,2,34,13,1.880194750208724e-12,2.1844848086561312e-12
2,2,34,14,7.7393362598912665e-13,4.8061853007477212e-13
2,2,34,15,-2.1848786043829552e-11,-2.6382746723949712e-11
2,2,34,16,-1.1093247925493315e-11,8.9992310357552277e-12
2,2,34,17,1.807090751935831e-12,2.2561289535653772e-12
2,2,34,18,2.9572731802063108e-13,-2.4973712382314137e-13
2,2,34,19,3.4560005320998375e-14,-7.8858507995624632e-14
2,2,34,20,-2.635437905285911e-12,2.1668195014478855e-12
2,2,34,21,9.0191488490681638e-13,1.1102353252280535e-12
2,2,34,22,2.2590719417200836e-13,-1.8156009124629813e-13
2,2,34,23,-2.4894759661971991e-14,-2.9805642216907476e-14
2,2,34,24,-6.4929146683621922e-15,-1.7639236133354946e-15
2,2,34,25,1.7099971914333541e-13,2.1067145231072498e-13
2,2,34,26,8.8757240089509356e-14,-7.2036394623198809e-14
2,2,34,27,-1.4548557661635466e-14,-1.8067621483542085e-14
2,2,34,28,-2.3946364264263036e-15,1.9859806148240855e-15
