#! daedalus 0.1.0
#! core_hash 76a843e583e9bff1
#! implementacao c
#! conteudo psi_trajetorias
#! semente_base 20260828
#! n 50
#! n_amostras 5
#! n_traj 4000
#! layout f64 re[n_amostras*n] depois im[n_amostras*n], por trajetoria
#! spec {"format_version":2,"core_hash":"76a843e583e9bff1","seed":20260828,"graph":{"generator":"microtubule","params":{"n_par":10,"n_perp":5,"seam_shift":2,"longitudinal_closed":false,"j_par":1,"j_perp":1,"n_modules":2,"ws_p":0,"conn_mode":"rewire","p_in":0,"p_out":0,"n":64,"dim":6,"rows":8,"cols":8}},"hamiltonian":{"kind":"adjacency","gamma":1,"normalization":"spectral","lanczos_steps":30},"initial":{"site":0},"time":{"t1":4,"nt":80},"observables":{"target":25,"population":false,"module_concurrence":true,"full_concurrence":false,"pop_stride":1},"realizations":1,"trajectories":{"n_traj":4000,"gamma_deph":0.40000000000000002,"rho_stride":20,"output_mode":"accumulate_rho"}}
#! conteudo rho_medio
#! dt 0.050000000000000003
#! scale 4.9923269076154204
#! gamma_deph 0.40000000000000002
s,t,i,j,re,im
2,2,31,17,-8.3560329009264326e-10,1.8160077387508954e-12
2,2,31,18,3.4494453109820324e-12,1.1075452609857336e-10
2,2,31,19,1.1070138463819948e-11,2.2012711828375508e-11
2,2,31,20,3.9664543829440653e-12,-1.0183259525490223e-09
2,2,31,21,-4.1705265234899534e-10,6.6860112035648132e-13
2,2,31,22,1.7575920941379123e-13,8.3306536819656369e-11
2,2,31,23,1.1057010527064472e-11,-2.628275543007552e-13
2,2,31,24,1.5473116239776598e-12,-1.1049504214057953e-12
2,2,31,25,-7.9913967486812005e-11,-6.7184458674379305e-13
2,2,31,26,2.9629987785982476e-14,3.2993326040223726e-11
2,2,31,27,6.6163715864898955e-12,-1.305713059491985e-14
2,2,31,28,-1.6672790787151216e-14,-8.8055091530524193e-13
2,2,31,29,-8.8090885011935117e-14,-9.160432834418058e-14
2,2,31,30,-7.4149094958137408e-14,5.2139013432899179e-12
2,2,31,31,2.1720321379180085e-12,0
2,2,31,32,-7.7396451684145096e-16,-4.3755347492423227e-13
2,2,31,33,-5.8405605025756034e-14,9.0851344360021387e-16
2,2,31,34,-4.700844335611731e-15,5.8515443888095778e-15
2,2,31,35,2.9215830725955265e-13,6.2388960171552528e-15
2,2,31,36,1.3459435594348086e-16,-1.2271135199586947e-13
2,2,31,37,-2.4823297853184559e-14,3.7203960994064915e-17
2,2,31,38,4.342258955607162e-17,3.3223507206490987e-15
2,2,31,39,3.3333087162827678e-16,2.1330758391488931e-16
2,2,31,40,4.2826692469554053e-16,-1.4376224804754773e-14
2,2,31,41,-6.0792182778134761e-15,-1.4545359557826595e-17
2,2,31,42,1.4394325831743216e-18,1.2339816544290405e-15
2,2,31,43,1.6551727372064708e-16,-1.8161770205452603e-18
2,2,31,44,7.7529134388067069e-18,-1.666185686595229e-17
2,2,31,45,-6.3207705695993275e-16,-2.4966310198981564e-17
2,2,31,46,-1.0447166369074158e-18,2.6869097257231341e-16
2,2,31,47,5.4684286280168279e-17,-4.2268125144799459e-20
2,2,31,48,-6.7913884173422672e-20,-7.3473856435929502e-18
2,2,31,49,-7.4118111674084349e-19,-2.5846540267480442e-19
2,2,32,0,1.791488090497885e-07,-1.7061133936697459e-10
2,2,32,1,-7.1429430236199692e-11,-7.3399877140196433e-08
2,2,32,2,-1.4812656071426632e-08,-2.4105296786743779e-12
2,2,32,3,2.1074865615091946e-10,1.9814813182694457e-09
2,2,32,4,2.0027154739120033e-10,2.0687826878792286e-09
2,2,32,5,-7.1000419950512844e-11,-7.3272500658597627e-08
2,2,32,6,-3.0589184706387933e-08,2.9480932875264776e-11
2,2,32,7,1.4555086742609072e-12,6.2007065920076489e-09
2,2,32,8,8.2855443258523356e-10,-5.096007155122651e-11
2,2,32,9,4.1529953341441838e-10,-8.3071012961320285e-11
2,2,32,10,-1.4941543738409944e-08,-1.8147946753685545e-12
2,2,32,11,4.8732146527925305e-12,6.2540821235274417e-09
2,2,32,12,1.2643247778394225e-09,-5.0072068172415685e-13
2,2,32,13,-6.8153008559083762e-12,-1.6857764176076447e-10
2,2,32,14,-1.6843469537098824e-11,-4.9573855084804119e-11
2,2,32,15,-4.7305120249422979e-12,2.0011431299244876e-09
2,2,32,16,8.3828040497067083e-10,-3.5288050728841893e-13
2,2,32,17,-7.1771263504106895e-14,-1.6927514133064533e-10
2,2,32,18,-2.256453769871881e-11,6.5069734073252684e-13
2,2,32,19,-4.370664708363755e-12,2.2530543393429702e-12
2,2,32,20,1.9870992751911438e-10,1.1526881498111366e-12
2,2,32,21,9.9203783252434543e-15,-8.3464434462760613e-11
2,2,32,22,-1.6869969247818756e-11,6.0323119197773393e-15
2,2,32,23,4.8943277320738047e-14,2.2515167578938446e-12
2,2,32,24,2.2498970643716084e-13,3.096766619407329e-13
2,2,32,25,1.644740637250998e-13,-1.5702524472972692e-11
2,2,32,26,-6.6219944836094742e-12,-5.6122618106385489e-15
2,2,32,27,2.8631057002547287e-16,1.3411837899912244e-12
2,2,32,28,1.7933128438043654e-13,-3.0539562279086677e-15
2,2,32,29,1.8454836734486982e-14,-1.7944573771708302e-14
2,2,32,30,-1.0331431197542861e-12,-1.694944474791612e-14
2,2,32,31,-7.7396451684145096e-16,4.3755347492423227e-13
2,2,32,32,8.8825138627241005e-14,0
2,2,32,33,-1.6314273348023516e-16,-1.1899908473137681e-14
2,2,32,34,-1.1924639201563859e-15,-9.5192128724238037e-16
2,2,32,35,-1.3767079412983751e-15,5.8344523464329506e-14
2,2,32,36,2.4805888492329305e-14,7.1532529975941494e-17
2,2,32,37,1.4027775178985927e-18,-5.0464526051720743e-15
2,2,32,38,-6.7724130943033543e-16,7.6200970454725402e-18
2,2,32,39,-4.3363223688379723e-17,6.7952158720719461e-17
2,2,32,40,2.8892561145178291e-15,9.256182652665655e-17
2,2,32,41,5.1653125791311526e-18,-1.2323934079954008e-15
2,2,32,42,-2.5116191392045901e-16,-1.5481554019274445e-19
2,2,32,43,3.0944878274720608e-19,3.3754052948466485e-17
2,2,32,44,3.3980101026638093e-18,1.5814187252553046e-18
2,2,32,45,5.3245793675421814e-18,-1.2764320663325422e-16
2,2,32,46,-5.4586859815077718e-17,-3.1078625182163789e-19
2,2,32,47,-1.1301342025900522e-20,1.11405347542905e-17
2,2,32,48,1.4988695499080427e-18,-1.1158072474190902e-20
2,2,32,49,5.2872493731237886e-20,-1.5120122788311789e-19
2,2,33,0,-3.0725727732894526e-10,2.3921242322069985e-08
2,2,33,1,9.8246303711536064e-09,1.2543066258797521e-10
2,2,33,2,2.7544242610046027e-11,-1.9861365591304656e-09
2,2,33,3,-2.6640831300014291e-10,2.4081314059080065e-11
2,2,33,4,-2.7224746676297427e-10,2.310641391296782e-11
2,2,33,5,9.7864389519030391e-09,1.2597966307261589e-10
2,2,33,6,5.1465730135181987e-11,-4.0903064520555271e-09
2,2,33,7,-8.3044927377186503e-10,-1.0987547509985566e-11
2,2,33,8,5.2327911707386157e-12,1.1121691900772127e-10
2,2,33,9,1.038873713746271e-11,5.4783949304904437e-11
2,2,33,10,2.7771089103613548e-11,-1.9726598868381404e-09
2,2,33,11,-8.3172762425832034e-10,-1.0629807758274626e-11
2,2,33,12,-2.2048330263616319e-12,1.6887376371726763e-10
2,2,33,13,2.259107834520951e-11,-6.003368379154002e-13
2,2,33,14,6.5766956035111041e-12,-2.1684370741157245e-12
2,2,33,15,-2.6287081127548586e-10,-4.3184073330639964e-12
2,2,33,16,-1.468705206766442e-12,1.1125458228306175e-10
2,2,33,17,2.2592009140041919e-11,2.9560947895770505e-13
2,2,33,18,-4.5866403081931468e-14,-3.0226889775558049e-12
2,2,33,19,-2.9421410506151525e-13,-5.8382407837965062e-13
2,2,33,20,-5.2106486030357161e-13,2.6123507855660368e-11
2,2,33,21,1.1086808171022354e-11,1.5306870569678713e-13
2,2,33,22,2.979551389463685e-14,-2.2531934392006029e-12
2,2,33,23,-3.0175899066327083e-13,2.4452073665061877e-15
2,2,33,24,-4.1655387366480902e-14,2.9627850935060287e-14
2,2,33,25,2.0719850861487338e-12,5.1111976803637501e-14
2,2,33,26,1.2863209192781637e-14,-8.8162132923586175e-13
2,2,33,27,-1.7939261203612841e-13,-2.4104831638435752e-15
2,2,33,28,8.0954908685293283e-17,2.4056524128072731e-14
2,2,33,29,2.376164444730729e-15,2.4990403657188566e-15
2,2,33,30,4.1924093072462348e-15,-1.369348993578595e-13
2,2,33,31,-5.8405605025756034e-14,-9.0851344360021387e-16
2,2,33,32,-1.6314273348023516e-16,1.1899908473137681e-14
2,2,33,33,1.5978744399623347e-15,0
2,2,33,34,1.297230703540872e-16,-1.5851882300164289e-16
2,2,33,35,-7.7648539267116554e-15,-2.9350355568645432e-16
2,2,33,36,-5.5437268433579897e-17,3.3189884194425169e-15
2,2,33,37,6.7704382366947441e-16,9.5026655873640898e-18
2,2,33,38,2.2769941612643737e-19,-9.1017163004397814e-17
2,2,33,39,-9.0588421810949348e-18,-5.9455133200909691e-18
2,2,33,40,-1.7830637394814009e-17,3.8579292747504204e-16
2,2,33,41,1.6520954439411694e-16,2.9795864219636586e-18
2,2,33,42,4.8618757940082034e-19,-3.3735967577847222e-17
2,2,33,43,-4.5396145720125443e-18,-2.0985340576905653e-20
2,2,33,44,-2.188245939779153e-19,4.543187300846086e-19
2,2,33,45,1.7085829915415372e-17,9.5460751161072049e-19
2,2,33,46,1.4331130269533337e-19,-7.3284207958596327e-18
2,2,33,47,-1.4977507716093534e-18,-2.2224329122204324e-20
2,2,33,48,-1.2859592673113238e-21,2.0169885517537952e-19
2,2,33,49,2.0256637756941554e-20,7.3929679982418231e-21
2,2,34,0,-2.3908806477116567e-09,1.9349789851257978e-09
2,2,34,1,7.8980093859616692e-10,9.8320506706434254e-10
2,2,34,2,1.9917105960418256e-10,-1.5900848477618912e-10
2,2,34,3,-2.4038232099990318e-11,-2.4390241538186221e-11
2,2,34,4,-2.5336929099567205e-11,-2.484766136199185e-11
2,2,34,5,7.9409732314803686e-10,9.7870937756509001e-10
2,2,34,6,4.0836564708185907e-10,-3.2394677002741575e-10
2,2,34,7,-6.5248028310082139e-11,-8.2998063218557594e-11
2,2,34,8,-1.0563200367203645e-11,9.4009981722923501e-12
2,2,34,9,-4.5502604428516731e-12,5.6652009864415229e-12
2,2,34,10,1.9637418575828148e-10,-1.6293327868310808e-10
2,2,34,11,-6.6298159247625625e-11,-8.2804962273016321e-11
2,2,34,12,-1.6846631772922578e-11,1.328786913499936e-11
2,2,34,13,1.8627578587585914e-12,2.1827395406961598e-12
2,2,34,14,7.6871015827199348e-13,4.7405139234315519e-13
2,2,34,15,-2.1851435860664786e-11,-2.615386614702244e-11
2,2,34,16,-1.1072692025135566e-11,8.9253147632630543e-12
2,2,34,17,1.7869859510525812e-12,2.253826072501909e-12
2,2,34,18,2.950526883998133e-13,-2.4681626714412201e-13
2,2,34,19,3.4010427665159012e-14,-7.8036754623251428e-14
2,2,34,20,-2.6080064461861035e-12,2.1625391213531138e-12
2,2,34,21,8.9227506385521213e-13,1.1051081707061122e-12
2,2,34,22,2.2504517416565891e-13,-1.7908785121221937e-13
2,2,34,23,-2.4545859191824502e-14,-2.9663552386078354e-14
2,2,34,24,-6.406765980456579e-15,-1.7325483999947728e-15
2,2,34,25,1.6974352550361792e-13,2.080814849764623e-13
2,2,34,26,8.809128773872412e-14,-7.1005120988450237e-14
2,2,34,27,-1.4311570396912107e-14,-1.7946506530013279e-14
2,2,34,28,-2.377127123513518e-15,1.9540078900692434e-15
2,2,34,29,-5.5353672872160213e-17,4.4301823831193619e-16
2,2,34,30,1.3852552682883008e-14,-1.106777441797114e-14
2,2,34,31,-4.700844335611731e-15,-5.8515443888095778e-15
2,2,34,32,-1.1924639201563859e-15,9.5192128724238037e-16
2,2,34,33,1.297230703540872e-16,1.5851882300164289e-16
2,2,34,34,2.6465375867756813e-17,0
2,2,34,35,-6.1834935634275969e-16,-7.9187083455563281e-16
2,2,34,36,-3.3339681266609554e-16,2.6677550855013966e-16
2,2,34,37,5.4263173576567058e-17,6.7949211082094759e-17
2,2,34,38,9.0571200106596082e-18,-7.3878069278061845e-18
2,2,34,39,-1.4710581825652386e-19,-1.3906262446600528e-18
2,2,34,40,-3.9683712001174815e-17,3.0249645544471027e-17
2,2,34,41,1.3257146297727289e-17,1.6636366169420464e-17
2,2,34,42,3.3903253138408594e-18,-2.7073734141226464e-18
2,2,34,43,-3.6834015012246532e-19,-4.5288926518015764e-19
2,2,34,44,-6.3196967231096382e-20,1.5325351595274684e-20
2,2,34,45,1.3182964587665913e-18,1.7735529472898668e-18
2,2,34,46,7.3966031336076619e-19,-5.8696139170562488e-19
2,2,34,47,-1.2029652563098201e-19,-1.5069132385175068e-19
2,2,34,48,-2.0163871061792918e-20,1.6358193852592187e-20
2,2,34,49,9.2062677758261266e-22,2.623458119737793e-21
2,2,35,0,-2.8730703706362827e-09,-1.1929948246813956e-07
2,2,35,1,-4.8439788842520956e-08,1.1844396217321882e-09
2,2,35,2,2.2804613061831651e-10,9.7301327311047185e-09
2,2,35,3,1.2953559747606192e-09,-1.8052237599137648e-10
2,2,35,4,1.470909502635199e-09,-1.6215026407940461e-10
2,2,35,5,-4.8954251525083467e-08,1.1763708000909138e-09
2,2,35,6,4.9184333088298622e-10,1.9836333789644255e-08
2,2,35,7,3.9828933590190363e-09,-9.6851112525015324e-11
2,2,35,8,-4.8600314273829158e-11,-5.3091591618020958e-10
2,2,35,9,-5.9684721321262616e-11,-2.9396424225755296e-10
2,2,35,10,2.2480741264795865e-10,1.046196306864058e-08
2,2,35,11,4.1378657992661616e-09,-9.8870429137812671e-11
2,2,35,12,-1.9795176949965169e-11,-8.1814226731755037e-10
2,2,35,13,-1.0826133671168569e-10,7.3180721764487985e-12
2,2,35,14,-3.4558066040757253e-11,1.1579957607926762e-11
2,2,35,15,1.4291624124030433e-09,-2.6972792728456462e-11
2,2,35,16,-1.3013464340012256e-11,-5.6169550867360957e-10
2,2,35,17,-1.1042963559419537e-10,2.6508294799280574e-12
2,2,35,18,7.9257615902225235e-13,1.4571941510075933e-11
2,2,35,19,1.5204297482389445e-12,2.9895630007239415e-12
2,2,35,20,-2.2427094231085238e-12,-1.4167678161443619e-10
2,2,35,21,-5.6100038722399746e-11,1.2686331049669336e-12
2,2,35,22,2.6388385532530839e-13,1.1055483847937555e-11
2,2,35,23,1.4608188959446198e-12,-6.7867963668300807e-14
2,2,35,24,2.0785605147820346e-13,-1.504993254194945e-13
2,2,35,25,-1.1061284874457603e-11,1.3113997681130852e-13
2,2,35,26,9.7930438442081162e-14,4.440670558036053e-12
2,2,35,27,8.8054651409113505e-13,-2.0911789175107358e-14
2,2,35,28,-4.8250456286666103e-15,-1.1674263080388764e-13
2,2,35,29,-1.1948135616708675e-14,-1.2174523309932876e-14
2,2,35,30,4.7522022799604053e-15,7.1687482208555918e-13
2,2,35,31,2.9215830725955265e-13,-6.2388960171552528e-15
2,2,35,32,-1.3767079412983751e-15,-5.8344523464329506e-14
2,2,35,33,-7.7648539267116554e-15,2.9350355568645432e-16
2,2,35,34,-6.1834935634275969e-16,7.9187083455563281e-16
2,2,35,35,3.9915343404232385e-14,0
2,2,35,36,-3.3720036035740011e-16,-1.6490508142042359e-14
2,2,35,37,-3.3145350786891156e-15,7.7506427875360644e-17
2,2,35,38,1.5596116143350394e-17,4.4264971652197312e-16
2,2,35,39,4.5048384722843373e-17,2.7778016561914645e-17
2,2,35,40,1.5751130782946652e-17,-1.9539184105455138e-15
2,2,35,41,-8.1628475798517397e-16,1.5760572733969092e-17
2,2,35,42,3.8102540842114954e-18,1.6493647342748661e-16
2,2,35,43,2.2089166436406545e-17,-7.3097730702807019e-19
2,2,35,44,9.9418190493614571e-19,-2.2470389241861863e-18
2,2,35,45,-8.5574766408605337e-17,-1.4992838677914348e-18
2,2,35,46,6.464412594393396e-19,3.605739936845937e-17
2,2,35,47,7.3150298788935353e-18,-1.6638915528424388e-19
2,2,35,48,-3.0767873220348393e-20,-9.8179155707534235e-19
2,2,35,49,-9.9828402958520594e-20,-3.2550484683233636e-20
2,2,36,0,5.0222113538486827e-08,-1.909366311904317e-10
2,2,36,1,-7.8999728947535259e-11,-2.0513109476965104e-08
2,2,36,2,-4.1343994818989249e-09,1.1210758967854881e-11
2,2,36,3,6.1642747439021608e-11,5.5268568162812613e-10
2,2,36,4,5.7491134370331967e-11,5.8946813407076639e-10
2,2,36,5,-7.8503226208981987e-11,-2.0570542056217559e-08
2,2,36,6,-8.4938632126879986e-09,3.2706205983380458e-11
2,2,36,7,5.3630701884790379e-12,1.7164728230817215e-09
2,2,36,8,2.2935517891354604e-10,-1.514616738758636e-11
2,2,36,9,1.1828636574828462e-10,-2.3356040974125512e-11
2,2,36,10,-4.240042194901978e-09,1.1209153728798452e-11
2,2,36,11,6.3103370027753681e-12,1.7440210327319488e-09
2,2,36,12,3.5045214154665123e-10,-1.1460280087936135e-12
2,2,36,13,-2.0653120325219057e-12,-4.6671549413119693e-11
2,2,36,14,-4.7073778307392295e-12,-1.4078399282723525e-11
2,2,36,15,2.4333242392488621e-13,5.7073717404971657e-10
2,2,36,16,2.3461602661123693e-10,-7.602310188192e-13
2,2,36,17,-1.547679270056608e-13,-4.7044584791019045e-11
2,2,36,18,-6.2594875543019549e-12,2.0182334296424431e-13
2,2,36,19,-1.2365767460831151e-12,6.2884675420210895e-13
2,2,36,20,5.6673426696293359e-11,1.6508374843572263e-13
2,2,36,21,-6.334412703889957e-14,-2.3400271852341582e-11
2,2,36,22,-4.6986844692101975e-12,1.5153941994693166e-14
2,2,36,23,1.5595749356831969e-14,6.2590323062721846e-13
2,2,36,24,6.2811689415705859e-14,8.7296586288294065e-14
2,2,36,25,3.3383366003272434e-14,-4.4670396734783687e-12
2,2,36,26,-1.8573958707437722e-12,3.7095265013070644e-15
2,2,36,27,1.1554488155279322e-15,3.7413454380165526e-13
2,2,36,28,4.9943640416516432e-14,-1.003269866102236e-15
2,2,36,29,5.1857849901903185e-15,-5.0132319097079827e-15
2,2,36,30,-2.9292908154419758e-13,-3.8998100762430394e-15
2,2,36,31,1.3459435594348086e-16,1.2271135199586947e-13
2,2,36,32,2.4805888492329305e-14,-7.1532529975941494e-17
2,2,36,33,-5.5437268433579897e-17,-3.3189884194425169e-15
2,2,36,34,-3.3339681266609554e-16,-2.6677550855013966e-16
2,2,36,35,-3.3720036035740011e-16,1.6490508142042359e-14
2,2,36,36,6.9545754584088939e-15,0
2,2,36,37,-3.6867737762974136e-18,-1.4104387247531543e-15
2,2,36,38,-1.8910591658743676e-16,2.6872108536482922e-18
2,2,36,39,-1.2125430148490269e-17,1.9011316992762133e-17
2,2,36,40,8.1452293338912082e-16,2.3513246469727588e-17
2,2,36,41,4.4702097599037188e-19,-3.4541176041552149e-16
2,2,36,42,-7.0240021234146193e-17,1.6030283385609024e-19
2,2,36,43,1.1420542619908025e-19,9.4334937521200724e-18
2,2,36,44,9.5103977202987065e-19,4.4105247806761176e-19
2,2,36,45,1.3845358699526681e-18,-3.5915206264472794e-17
2,2,36,46,-1.5296249097710102e-17,-4.2633395349232935e-20
2,2,36,47,5.8891096544424265e-21,3.1170174565319726e-18
2,2,36,48,4.1918293701025369e-19,-4.3478446382467424e-21
2,2,36,49,1.4706441095552524e-20,-4.2332379723970839e-20
2,2,37,0,1.2528431079690829e-11,1.0165064961153846e-08
2,2,37,1,4.1654244739607721e-09,-5.2229364193406188e-12
2,2,37,2,-1.0412689183304043e-13,-8.412868914621291e-10
2,2,37,3,-1.1264575475601323e-10,1.1914171641108128e-11
2,2,37,4,-1.1651792326248661e-10,1.1428453698782757e-11
2,2,37,5,4.1621529186028232e-09,-5.1987807739727825e-12
2,2,37,6,-2.1553424695596547e-12,-1.7292794174247644e-09
2,2,37,7,-3.5046180465281785e-10,1.8078819170509542e-13
2,2,37,8,2.8935389141989518e-12,4.689294097727944e-11
2,2,37,9,4.7165648754265669e-12,2.3412326006481692e-11
2,2,37,10,-1.2655207778345772e-13,-8.435299122634385e-10
2,2,37,11,-3.5241557047831282e-10,3.7369836674606685e-13
2,2,37,12,4.8177969574643854e-14,7.1325891094689575e-11
2,2,37,13,9.5302985691017098e-12,-3.8894984482799409e-13
2,2,37,14,2.8014850297204479e-12,-9.5518652670859962e-13
2,2,37,15,-1.1270455691562975e-10,-2.3791245326568578e-13
2,2,37,16,3.3006392948049163e-14,4.722989236789558e-11
2,2,37,17,9.5556390070478051e-12,-6.7156810161432584e-15
2,2,37,18,-3.7329299496588253e-14,-1.2767702062172431e-12
2,2,37,19,-1.2784694319071156e-13,-2.4767025250633377e-13
2,2,37,20,-6.2380192367213791e-14,1.120104241673215e-11
2,2,37,21,4.7109593526416905e-12,-7.3237607353475713e-16
2,2,37,22,-6.0682571430523011e-16,-9.5414151437252494e-13
2,2,37,23,-1.2762041081324774e-13,2.8222063938244442e-15
2,2,37,24,-1.7591674020271241e-14,1.2783739812500877e-14
2,2,37,25,8.8728437479793744e-13,9.1020227693448343e-15
2,2,37,26,2.158139939997295e-16,-3.7471673956390492e-13
2,2,37,27,-7.6030176235370117e-14,3.7376536691770394e-17
2,2,37,28,1.7698905293191231e-16,1.0184654275371888e-14
2,2,37,29,1.0211138079894995e-15,1.0504368963347703e-15
2,2,37,30,9.481430916514382e-16,-5.8542445847179843e-14
2,2,37,31,-2.4823297853184559e-14,-3.7203960994064915e-17
2,2,37,32,1.4027775178985927e-18,5.0464526051720743e-15
2,2,37,33,6.7704382366947441e-16,-9.5026655873640898e-18
2,2,37,34,5.4263173576567058e-17,-6.7949211082094759e-17
2,2,37,35,-3.3145350786891156e-15,-7.7506427875360644e-17
2,2,37,36,-3.6867737762974136e-18,1.4104387247531543e-15
2,2,37,37,2.87243366781816e-16,0
2,2,37,38,-4.4616971996660926e-19,-3.8590280624806637e-17
2,2,37,39,-3.8765783220294688e-18,-2.4744888329030615e-18
2,2,37,40,-5.2331631294933006e-18,1.6448097290735089e-16
2,2,37,41,7.0198980121135716e-17,2.7525187664444569e-19
2,2,37,42,4.8435709169929041e-21,-1.4317591314629035e-17
2,2,37,43,-1.9257064493252048e-18,1.8230171563289472e-20
2,2,37,44,-9.0302536592170605e-20,1.9403103093644824e-19
2,2,37,45,7.2781610239371592e-18,3.0192933657457954e-19
2,2,37,46,1.6883064855294856e-20,-3.1136614005786623e-18
2,2,37,47,-6.3580936554140431e-19,-4.6803433854026509e-22
2,2,37,48,6.6216471128503384e-22,8.5593278826266801e-20
2,2,37,49,8.6400586881674718e-21,3.0203253265661221e-21
2,2,38,0,-1.3603530669353388e-09,-1.4078905128110826e-11
2,2,38,1,-5.7519688403589922e-12,5.5848864763969574e-10
2,2,38,2,1.1294733175451989e-10,1.2885571603067315e-12
2,2,38,3,-1.4033006923680658e-12,-1.5156402134965952e-11
2,2,38,4,-1.3569501373488859e-12,-1.5436470056914257e-11
2,2,38,5,-5.7722428883532207e-12,5.5715008883881334e-10
2,2,38,6,2.3171382271611473e-10,2.3607067689837184e-12
2,2,38,7,5.110366842174624e-13,-4.7015274137826806e-11
2,2,38,8,-6.3018638852941442e-12,3.1255130085931622e-13
2,2,38,9,-3.1075362174950147e-12,5.977429365257314e-13
2,2,38,10,1.119991837148218e-10,1.2886227776743529e-12
2,2,38,11,4.8767850764691685e-13,-4.7037203866743945e-11
2,2,38,12,-9.5500168658345669e-12,-1.0213051099208018e-13
2,2,38,13,3.7281699262768416e-14,1.2792179727023822e-12
2,2,38,14,1.2398175664363904e-13,3.7346355170011555e-13
2,2,38,15,2.0613492681943719e-13,-1.4909254496822489e-11
2,2,38,16,-6.294388759448525e-12,-6.773496825051806e-14
2,2,38,17,-1.3679807286555914e-14,1.2787118221274311e-12
2,2,38,18,1.7132848067327706e-13,-3.0355242795330161e-15
2,2,38,19,3.3191761628477178e-14,-1.6791177074642151e-14
2,2,38,20,-1.4825475202171819e-12,-2.5711753176480177e-14
2,2,38,21,-7.1275129422552145e-15,6.2823755069378184e-13
2,2,38,22,1.2775332623453769e-13,1.3809865174524654e-15
2,2,38,23,-1.8199420202853638e-16,-1.713190003434359e-14
2,2,38,24,-1.6907253104086063e-15,-2.3704019923061304e-15
2,2,38,25,-2.5996383890447992e-15,1.1775491309739824e-13
2,2,38,26,5.0055273900209773e-14,6.0641968575052094e-16
2,2,38,27,1.1209108053388352e-16,-1.0191123053616877e-14
2,2,38,28,-1.3681402418121671e-15,8.0335940314784683e-18
2,2,38,29,-1.4228996313425225e-16,1.3566921219874227e-16
2,2,38,30,7.7947751009773159e-15,2.1855650564154824e-16
2,2,38,31,4.342258955607162e-17,-3.3223507206490987e-15
2,2,38,32,-6.7724130943033543e-16,-7.6200970454725402e-18
2,2,38,33,2.2769941612643737e-19,9.1017163004397814e-17
2,2,38,34,9.0571200106596082e-18,7.3878069278061845e-18
2,2,38,35,1.5596116143350394e-17,-4.4264971652197312e-16
2,2,38,36,-1.8910591658743676e-16,-2.6872108536482922e-18
2,2,38,37,-4.4616971996660926e-19,3.8590280624806637e-17
2,2,38,38,5.1913009021914881e-18,0
2,2,38,39,3.3857236496244359e-19,-5.1793261963581885e-19
2,2,38,40,-2.2019480536601118e-17,-9.6139481148640895e-19
2,2,38,41,-1.464360057995615e-19,9.4255203977204393e-18
2,2,38,42,1.9252375434118647e-18,2.2958922383269231e-20
2,2,38,43,5.4920853520784898e-22,-2.5919693283839499e-19
2,2,38,44,-2.598642874153003e-20,-1.2450045559042147e-20
2,2,38,45,-5.204621056792488e-20,9.7611359766977666e-19
2,2,38,46,4.1852752004946376e-19,7.1364918648894784e-21
2,2,38,47,1.055953661231923e-21,-8.555450701818402e-20
2,2,38,48,-1.1525807477338017e-20,-4.4588699304014125e-23
2,2,38,49,-4.2007337305076583e-22,1.1590961119201e-21
2,2,39,0,-8.7946421893843692e-11,-1.3617796379407546e-10
2,2,39,1,-5.5966686428663949e-11,3.5951533433445538e-11
2,2,39,2,7.2436054794848718e-12,1.1336912962403941e-11
2,2,39,3,1.4170257459744121e-12,-1.1273332535305689e-12
2,2,39,4,1.4385845849635253e-12,-1.1675758657686314e-12
2,2,39,5,-5.5799300730559571e-11,3.6101209815859505e-11
2,2,39,6,1.4751977062574186e-11,2.3180965998027377e-11
2,2,39,7,4.707482788187705e-12,-2.9740403960091863e-12
2,2,39,8,-4.3646455386014384e-13,-6.0611808462610925e-13
2,2,39,9,-2.6729279474686539e-13,-2.690563574222536e-13
2,2,39,10,7.3274423868527678e-12,1.1181726376119953e-11
2,2,39,11,4.69621541405318e-12,-3.0038204003712779e-12
2,2,39,12,-6.0428460187715337e-13,-9.5491613511754407e-13
2,2,39,13,-1.246966781552199e-13,8.5921876572228636e-14
2,2,39,14,-2.9041902358015409e-14,3.7241336157443416e-14
2,2,39,15,1.4881900547134435e-12,-9.7736608729573371e-13
2,2,39,16,-4.0345955879125412e-13,-6.2831255729188511e-13
2,2,39,17,-1.2786550642205796e-13,8.1189993754269519e-14
2,2,39,18,1.1343791153055068e-14,1.6835898360944545e-14
2,2,39,19,3.8771204993940626e-15,2.2130513419929609e-15
2,2,39,20,-9.6667318466563689e-14,-1.4838648725731297e-13
2,2,39,21,-6.2785276531769831e-14,4.0347212518536243e-14
2,2,39,22,8.1398855694859205e-15,1.2786167519834053e-14
2,2,39,23,1.6928643805588871e-15,-1.1261587558064961e-15
2,2,39,24,1.2637346796358662e-16,-3.2542363931482565e-16
2,2,39,25,-1.1840517173444911e-14,7.6002033011828544e-15
2,2,39,26,3.2158742157784617e-15,5.0117354670733336e-15
2,2,39,27,1.0212385750621698e-15,-6.51168123215835e-16
2,2,39,28,-8.9581693364107977e-17,-1.3574559463836522e-16
